bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,sqft_lot15,house_age,has_renovation
4,3.5,3200,8049,1.0,0,0,3,8,500,47.5841,-122.172,1640,8506,35,0
4,2.5,2500,12090,1.0,0,0,3,9,0,47.6346,-122.045,3380,12760,32,0
4,2.5,2620,9525,2.5,0,0,4,9,0,47.5631,-122.219,2580,9525,41,0
4,2.75,2930,4408,1.0,0,0,5,8,1270,47.5841,-122.295,2200,4000,76,0
5,1.75,1830,7986,1.0,0,0,4,7,770,47.5208,-122.35,1410,7260,53,0
4,2.75,3820,8850,2.0,0,0,3,10,0,47.6506,-122.195,2330,12000,1,0
1,2.25,1940,2550,2.0,0,0,4,7,840,47.7313,-122.343,1580,5100,36,0
3,1.0,1580,8240,1.0,0,0,4,7,540,47.3542,-122.181,1480,9200,37,0
2,1.0,760,6035,1.0,0,0,3,6,0,47.5443,-122.382,2110,6046,95,0
3,2.5,2840,6854,2.0,0,0,3,9,0,47.6006,-121.978,2840,7398,13,0
3,2.5,1990,3694,2.0,0,0,3,8,0,47.3872,-122.154,2110,3842,26,0
2,1.5,1078,1263,2.0,0,0,3,7,0,47.7532,-122.244,1078,1263,25,0
2,2.75,3690,32044,2.0,1,4,3,12,0,47.4485,-122.369,2310,26988,26,0
3,1.5,1710,8364,2.0,0,2,3,7,0,47.5175,-122.393,2430,9040,71,0
4,1.0,1440,8320,1.5,0,0,3,7,0,47.7529,-122.318,1440,9230,69,0
3,2.5,2910,17172,2.0,0,0,3,10,0,47.2789,-122.331,2910,20048,26,0
3,1.5,1740,9038,1.0,0,0,4,7,0,47.5897,-122.136,1390,9770,60,0
3,2.0,1590,5009,2.0,0,0,4,6,0,47.7012,-122.322,1730,6380,30,0
4,2.25,2510,31584,2.0,0,0,4,9,0,47.6153,-122.054,2510,39221,36,0
3,1.0,1210,9525,1.0,0,0,3,7,0,47.5274,-122.345,1680,7620,60,0
3,1.75,1140,9628,1.0,0,0,4,7,0,47.2933,-122.372,1510,9633,46,0
4,2.0,1500,7854,1.5,0,0,3,7,0,47.3127,-122.354,1500,7334,32,0
3,1.0,1160,9525,1.0,0,0,4,7,0,47.7431,-122.073,1160,10640,47,0
4,2.5,3520,35991,2.0,0,0,4,10,0,47.7437,-122.035,3210,35991,23,0
4,2.5,2770,8879,2.0,0,0,3,9,0,47.5831,-122.193,2770,8882,14,0
5,2.75,2770,7620,1.0,0,0,3,7,1070,47.5188,-122.348,1720,7620,50,0
4,2.5,3200,7282,2.0,0,0,3,9,0,47.4318,-122.286,3030,7290,8,0
4,2.5,2510,35020,1.0,0,0,4,8,900,47.5834,-122.003,2080,34398,38,0
4,2.75,3160,8429,1.0,0,3,4,7,1540,47.511,-122.251,1760,6780,33,0
2,2.0,1390,12530,1.0,0,0,3,8,420,47.7499,-122.29,1940,12530,56,0
2,1.0,950,3880,1.0,0,0,4,6,0,47.687,-122.389,1660,3880,96,0
4,3.5,3120,5086,2.0,0,0,3,9,640,47.6762,-122.288,1880,5092,7,0
3,2.0,1560,1020,3.0,0,0,3,8,0,47.605,-122.304,1560,1728,1,0
5,2.75,2530,9375,1.0,0,0,5,7,1000,47.3738,-122.214,2250,8200,49,0
3,2.0,1760,4046,1.0,0,0,3,7,800,47.6876,-122.381,1500,4046,84,0
2,1.0,910,6000,1.0,0,0,3,6,0,47.5253,-122.266,1460,5800,72,0
3,2.0,1260,2550,2.0,0,0,3,7,0,47.6821,-122.378,1590,3825,28,0
2,1.75,1600,5795,1.5,0,0,3,8,0,47.6709,-122.276,2310,6301,75,0
3,2.25,1400,11400,2.0,0,0,3,8,0,47.7428,-122.231,2180,9248,31,0
2,1.0,1150,7552,1.0,0,0,3,7,0,47.7215,-122.323,1150,7346,64,0
3,1.75,2170,73616,1.0,0,0,3,7,0,47.2881,-122.086,1710,297514,7,0
3,2.5,1500,10652,2.0,0,0,4,7,0,47.4015,-122.176,1610,7417,34,0
3,2.75,2120,7650,1.0,0,0,4,7,0,47.4923,-122.178,1180,7650,57,0
2,2.25,1260,1032,2.0,0,0,3,7,90,47.5323,-122.072,1240,809,7,0
3,2.5,2180,4226,2.0,0,0,3,8,0,47.7733,-122.226,2540,4607,11,0
3,2.25,1800,6680,2.0,0,0,3,8,0,47.7293,-122.223,1630,8621,32,0
3,1.75,1990,5600,1.0,0,1,3,8,660,47.65,-122.415,2630,6780,74,0
3,2.5,2010,2263,2.0,0,0,3,8,670,47.6088,-122.311,1500,2670,1,0
3,1.75,2570,39634,2.0,0,0,3,8,0,47.596,-122.08,2990,39634,31,0
4,2.0,1740,9000,1.0,0,0,5,8,0,47.6815,-122.198,1850,7700,57,0
3,1.75,2220,22081,1.5,0,0,4,7,0,47.4693,-122.364,2010,12360,93,0
3,2.5,1590,3480,2.0,0,0,3,7,0,47.4805,-122.178,1680,3480,11,0
4,2.5,4150,8436,2.0,0,0,3,10,0,47.5802,-122.039,4070,8438,1,0
4,2.75,3210,8520,1.0,0,2,4,7,1400,47.7743,-122.388,2450,7360,39,0
2,1.0,1060,8187,1.0,0,0,4,6,0,47.7508,-122.349,1260,8188,63,0
4,2.0,2070,9822,1.0,0,0,5,7,0,47.566,-122.14,1300,9572,60,0
2,1.0,770,8149,1.0,0,0,3,6,0,47.7458,-122.298,1160,8149,67,0
3,2.5,2010,2778,2.0,0,0,3,8,620,47.5528,-121.999,1540,1689,1,0
3,2.0,1290,6150,1.0,0,1,5,6,0,47.5181,-122.257,1960,6150,65,0
4,2.0,1960,190357,1.0,0,3,2,8,0,47.5538,-121.958,2560,189100,44,0
3,2.25,2675,40910,2.0,0,0,3,8,0,47.5916,-122.055,2300,39438,31,0
2,1.0,1070,5280,1.0,0,0,3,6,0,47.6168,-122.303,1380,2370,115,0
4,1.75,1700,8640,1.0,0,0,3,7,850,47.5772,-122.153,1620,9000,60,0
3,1.5,1350,9315,1.0,0,0,3,7,0,47.6587,-122.124,1840,9920,47,0
4,2.0,1610,6200,1.0,0,0,4,7,0,47.3833,-122.306,1610,7500,36,0
3,2.25,2060,9953,1.0,0,0,5,8,990,47.5767,-122.233,2340,9600,51,0
3,2.0,1640,9750,1.0,0,0,3,7,0,47.7425,-122.241,1340,9750,56,0
4,2.25,3220,8436,2.0,0,0,3,8,0,47.6381,-122.116,2500,7632,47,0
4,2.25,2400,8592,2.0,0,0,3,8,0,47.4383,-122.193,2180,8100,37,0
2,2.25,2690,15000,1.0,0,2,3,8,820,47.3361,-122.353,2690,15000,28,0
4,1.75,1790,10186,1.0,0,0,4,8,0,47.7769,-122.376,1790,9142,50,0
3,2.25,2090,10733,1.0,0,0,3,7,650,47.6971,-122.281,1740,8100,57,0
2,1.0,1360,6120,1.0,0,0,3,7,300,47.6841,-122.291,1800,5100,68,0
4,1.75,1830,12540,1.0,0,0,4,8,700,47.3348,-122.324,2020,12540,57,0
3,2.5,2920,5629,1.0,0,2,5,8,1460,47.642,-122.405,2380,5000,60,0
1,1.0,1660,5422,1.0,0,0,4,7,830,47.6821,-122.388,1100,5356,107,0
3,2.5,1810,3192,1.0,0,0,3,7,740,47.7364,-121.969,1740,3720,14,0
4,1.0,1780,4310,1.5,0,0,5,6,0,47.5486,-122.278,1460,4310,96,0
4,3.75,3190,17186,2.0,1,4,3,10,0,47.5115,-122.246,2290,13496,16,0
4,3.25,4020,11588,2.0,0,0,3,11,0,47.5217,-122.155,3190,8066,15,0
3,1.5,1400,6865,1.0,0,0,4,7,0,47.3639,-122.048,1480,8125,29,0
2,1.0,790,11234,1.0,0,0,4,6,0,47.4413,-122.349,1930,11871,73,0
3,1.75,2120,9350,1.0,0,0,3,7,840,47.7562,-122.145,2200,9000,36,0
4,2.5,2850,6809,2.0,0,0,3,9,0,47.7353,-121.973,2820,7500,12,0
3,2.5,2080,4307,2.0,0,0,3,7,0,47.53,-121.848,2080,4947,11,0
4,3.0,2290,8250,2.0,0,0,3,9,0,47.3739,-122.156,2290,8250,25,0
5,2.25,3020,10010,1.0,0,0,3,7,1510,47.5249,-122.044,1760,10878,56,0
3,2.25,1820,7326,2.0,0,0,3,8,0,47.7133,-122.217,2430,7696,32,0
3,2.0,1820,15068,2.0,0,2,3,7,300,47.2103,-121.999,1490,9589,95,1
4,2.25,1720,9753,1.0,0,0,4,7,600,47.2922,-122.371,1510,9753,37,0
3,2.5,1900,18414,2.0,0,0,3,8,0,47.6326,-122.015,2900,39921,44,1
4,4.0,6050,84942,2.5,0,2,3,9,1900,47.7466,-122.029,2700,199504,6,0
3,2.0,3250,50529,2.0,0,0,4,8,0,47.5849,-122.016,2370,47480,37,0
4,1.0,1420,4875,1.5,0,0,3,7,0,47.6942,-122.321,1110,5413,85,0
3,2.0,2040,4800,1.0,0,0,4,7,1020,47.5561,-122.377,1640,4800,90,0
3,1.0,920,4429,1.0,0,0,3,7,0,47.5369,-122.291,1320,7860,63,0
4,1.0,1280,8316,1.0,0,0,3,6,0,47.4989,-122.302,1310,7830,65,0
4,2.5,3190,10034,2.0,0,0,3,9,0,47.6379,-122.111,2110,9300,8,0
3,1.0,1700,8645,1.0,0,0,3,6,0,47.4899,-122.337,1500,7980,60,0
4,2.0,2530,5650,1.5,0,0,4,8,620,47.5778,-122.382,1310,5750,105,0
3,2.5,1730,3000,2.0,0,0,3,8,0,47.6532,-122.34,1730,1774,19,0
4,2.5,2500,8434,2.0,0,0,4,8,0,47.6915,-122.101,1900,8131,27,0
3,2.5,1260,1125,3.0,0,0,3,8,0,47.6706,-122.381,1360,1250,13,0
4,2.5,2310,3570,1.5,0,0,3,7,820,47.6889,-122.347,1580,3060,88,1
3,2.25,3060,9950,1.5,0,2,4,9,1250,47.579,-122.284,4950,10655,85,0
4,2.75,2310,10232,1.0,0,0,5,8,1000,47.5515,-122.153,2820,9886,35,0
4,2.25,2280,7229,2.0,0,0,4,8,0,47.5609,-122.081,2320,7735,31,0
4,1.75,1630,8000,1.0,0,0,3,7,0,47.3948,-122.201,1630,7700,56,0
3,2.75,1850,9600,1.5,0,0,5,7,0,47.7259,-122.226,1250,10500,50,0
4,1.75,1530,8152,1.0,0,0,5,6,620,47.7557,-122.328,1310,8152,67,0
4,2.5,1847,8000,2.0,0,0,3,7,0,47.2874,-122.257,1767,8000,7,0
5,1.75,1260,4500,1.5,0,0,3,7,0,47.6452,-122.369,1410,4388,89,0
3,1.0,1150,11396,1.5,0,0,4,7,0,47.7435,-122.296,1600,8146,65,0
5,3.0,2008,5050,1.0,0,0,3,7,792,47.5376,-122.292,2040,5297,23,0
3,2.5,3110,123710,2.0,0,0,3,8,680,47.3879,-122.002,2420,92782,20,0
2,2.0,1520,5010,1.0,0,0,3,7,0,47.6948,-122.364,1110,5040,16,0
4,2.75,2630,4501,2.0,0,0,3,8,0,47.7748,-122.244,2380,4599,0,0
4,2.5,3504,6000,2.0,0,0,3,7,0,47.3012,-122.285,2790,5231,9,0
2,1.0,960,28717,1.0,0,0,4,6,0,47.3356,-122.502,1860,28717,31,0
3,1.0,1470,6122,1.0,0,0,3,8,270,47.6517,-122.406,2200,6122,67,0
2,1.0,740,6180,1.0,0,0,3,6,0,47.5517,-122.272,1330,4635,67,0
2,1.5,910,966,2.0,0,0,3,8,90,47.627,-122.361,2740,6400,9,0
3,1.75,1820,32666,1.0,0,0,4,7,0,47.1803,-121.974,2050,43560,49,0
4,2.5,2610,7227,2.0,0,0,3,9,0,47.314,-122.023,2630,7421,4,0
4,3.25,3850,19842,2.0,0,3,3,11,670,47.6239,-122.065,4320,19500,26,0
2,1.0,1320,8380,1.0,0,0,3,7,0,47.705,-122.367,1290,8025,62,0
4,2.5,2250,10160,2.0,0,0,5,8,0,47.5645,-122.219,2660,10125,48,0
4,3.5,3980,209523,2.0,0,2,3,9,0,47.5574,-121.89,2220,65775,9,0
5,2.75,1800,3780,1.5,0,0,3,7,400,47.6831,-122.343,1400,3780,89,0
2,2.0,1650,8975,1.0,0,0,5,6,0,47.5073,-122.36,1260,8668,73,0
5,1.75,1960,3748,1.0,0,0,3,7,980,47.7027,-122.349,1410,3844,50,0
4,2.5,2520,10850,1.0,0,0,4,8,840,47.7751,-122.284,2590,10800,47,0
1,1.0,920,8282,1.5,0,0,3,6,0,47.761,-122.214,2260,14025,71,1
5,1.75,2220,6000,1.5,0,0,3,7,800,47.648,-122.384,1550,1715,92,0
5,2.5,2732,9500,1.0,0,2,4,8,862,47.3436,-122.323,2720,10000,40,0
4,2.5,2370,9135,1.0,0,0,4,8,770,47.5564,-122.177,2050,9468,48,0
2,2.0,1660,4500,1.0,0,0,3,8,0,47.7094,-122.031,1670,5580,12,0
4,2.5,2770,8642,2.0,0,0,4,9,0,47.6599,-122.146,2670,9000,28,0
4,1.0,1590,4280,1.5,0,0,3,7,0,47.667,-122.335,2230,4280,91,0
3,2.0,1910,8050,1.0,0,0,4,7,910,47.37,-122.17,1780,7344,35,0
3,1.0,1710,5992,1.5,0,0,4,7,150,47.6861,-122.354,1240,3001,87,0
4,3.5,1460,951,3.0,0,0,3,8,0,47.6821,-122.326,1430,1282,7,0
4,3.5,3010,174240,2.0,0,0,3,9,0,47.4775,-121.691,2720,247856,11,0
5,2.0,2500,7804,1.5,0,0,3,7,930,47.5031,-122.348,1170,7676,94,0
2,1.0,1560,5000,1.5,0,1,4,7,0,47.7006,-122.386,2620,5400,73,0
4,1.0,1880,6288,1.0,0,0,3,7,760,47.5101,-122.259,1880,6334,41,0
4,3.25,4330,26162,2.0,0,0,3,11,0,47.6009,-122.011,5110,26319,18,0
4,3.25,3230,4838,2.0,0,0,3,9,0,47.3559,-122.023,2980,5094,1,0
4,2.5,3440,23954,1.5,1,3,5,10,1180,47.5636,-122.231,4230,18723,84,0
6,1.5,1930,8400,1.0,0,0,3,7,900,47.4869,-122.34,1780,9520,44,0
4,2.5,2130,11733,1.0,0,0,5,7,800,47.512,-122.16,1800,9131,46,0
2,2.0,1300,2983,1.0,0,0,3,8,0,47.703,-122.015,1510,3876,9,0
5,3.5,5110,10018,2.0,0,0,3,10,1260,47.7261,-122.17,1790,10018,12,0
2,1.75,1120,758,2.0,0,0,3,7,0,47.5325,-122.072,1150,758,3,0
5,2.0,1460,169448,1.5,0,0,3,6,0,47.3714,-122.177,2250,6059,105,0
5,3.5,2390,6600,2.0,0,0,5,7,0,47.3737,-122.115,1140,6600,38,0
4,2.5,1870,8190,1.0,0,0,3,7,770,47.4521,-122.161,1590,9150,38,0
3,2.0,1590,5200,1.0,0,0,3,7,270,47.6864,-122.341,1620,5150,76,0
2,1.0,1000,5026,1.0,0,0,5,5,240,47.297,-122.225,990,5026,100,0
4,1.75,2440,5000,1.0,0,0,3,8,1100,47.6823,-122.371,2170,5000,61,0
4,2.25,3040,9690,1.0,0,0,4,9,1100,47.5923,-122.169,2430,9690,37,0
3,2.75,2770,10000,1.0,0,1,5,8,1130,47.7011,-122.206,2450,10000,53,0
5,3.25,4020,40341,1.0,0,0,5,8,1850,47.4952,-122.068,2650,53437,45,0
4,2.5,2400,10070,1.0,0,0,3,7,890,47.7104,-122.24,2030,9964,48,0
4,2.5,2550,7555,2.0,0,0,3,8,0,47.2614,-122.29,2550,6800,14,0
3,2.5,2594,4455,2.0,0,0,3,8,0,47.3054,-122.276,2981,4950,3,0
4,1.75,2410,8447,2.0,0,3,4,8,350,47.6499,-122.088,2520,14789,79,1
2,2.0,1120,1039,2.0,0,0,3,7,280,47.5788,-122.315,1130,5400,8,0
2,1.0,770,9370,1.0,0,0,3,7,0,47.762,-122.321,1060,9352,68,0
5,4.5,4230,9701,2.0,0,0,3,10,0,47.5444,-122.131,4130,12253,16,0
3,2.5,2370,4200,2.0,0,0,3,8,0,47.3699,-122.019,2370,4370,1,0
4,2.25,2510,133729,2.0,0,0,4,8,0,47.4569,-122.02,2510,69696,38,0
4,2.5,2100,8220,1.0,0,0,4,8,800,47.6733,-122.145,2160,8348,40,0
4,1.75,2220,6731,1.0,0,0,4,7,1110,47.5691,-122.391,1600,6350,62,0
5,1.5,1830,94960,1.5,0,0,3,7,0,47.4218,-122.218,1440,16365,86,0
2,1.75,1660,4000,1.0,0,0,3,7,670,47.6394,-122.28,2070,4000,75,0
4,2.5,2095,4569,2.0,0,0,3,9,0,47.6603,-122.087,2095,4385,13,0
4,2.0,1790,61419,2.0,0,2,2,7,0,47.7216,-121.907,1790,62290,27,0
3,2.0,1700,4250,1.0,0,0,3,6,810,47.6542,-122.385,1440,4250,71,0
3,2.75,1700,3264,1.0,0,0,3,7,640,47.6767,-122.311,1880,4080,96,0
2,1.75,1760,5000,1.0,0,0,4,7,820,47.682,-122.372,1530,5000,88,0
4,1.75,1670,10200,1.0,0,0,3,7,280,47.5524,-122.267,1720,6860,62,0
4,2.5,3250,4650,2.0,0,0,3,8,0,47.4004,-122.203,2960,4650,8,0
4,2.5,2810,6296,2.0,0,0,3,9,0,47.5019,-122.151,2850,6140,2,0
3,1.75,1496,1423,2.0,0,0,3,8,248,47.715,-122.355,1460,1423,9,0
2,1.5,1010,2102,2.0,0,0,3,7,0,47.6374,-122.375,1480,2632,31,0
4,1.75,2310,8045,1.0,0,0,4,7,660,47.4569,-122.165,1790,8086,39,0
4,2.0,1640,7200,1.0,0,0,3,7,0,47.7471,-122.324,1500,9000,52,0
3,1.0,1340,11070,1.0,0,0,4,7,0,47.3527,-122.178,1650,7630,37,0
3,2.25,3420,9900,1.0,0,0,3,9,1710,47.7412,-122.256,2290,10700,52,1
3,2.5,2300,7398,2.0,0,0,3,8,0,47.5369,-121.876,2580,6983,14,0
4,1.75,1540,5120,1.0,0,0,5,6,770,47.5359,-122.372,1080,5120,72,0
4,3.5,3170,4000,2.0,0,0,3,10,830,47.6265,-122.298,1770,4000,16,0
3,2.5,2880,11443,2.0,0,0,4,9,0,47.5633,-122.111,2840,12530,29,0
2,1.0,710,7120,1.0,0,0,5,6,0,47.5122,-122.374,1100,7020,73,0
3,2.75,1800,9550,1.0,0,0,4,7,480,47.5679,-122.178,1890,9902,49,0
3,1.0,1040,10080,1.0,0,0,3,6,0,47.329,-122.343,1000,8736,56,0
3,2.25,1780,1429,3.0,0,0,3,8,210,47.6413,-122.346,1470,1799,8,0
3,2.5,1400,4800,1.0,0,0,3,7,200,47.6865,-122.379,1440,3840,94,0
2,1.0,860,12160,1.0,0,0,4,6,0,47.5267,-122.361,1010,7611,94,0
3,1.0,980,7228,1.5,0,0,3,7,0,47.7294,-122.353,1070,7228,69,0
5,4.5,6070,14731,2.0,0,0,3,11,0,47.5306,-122.134,4750,13404,11,0
3,2.0,1460,9759,1.0,0,0,5,7,0,47.6644,-122.144,1620,8421,43,0
2,2.0,1600,5643,1.0,0,0,3,7,0,47.6968,-122.279,1600,5746,61,0
3,2.5,2710,23292,1.0,0,4,3,9,630,47.7608,-122.374,2430,20000,59,0
2,2.5,1000,1092,2.0,0,0,3,7,10,47.5419,-122.271,1330,1466,11,0
3,1.75,1350,7370,1.0,0,0,4,6,0,47.5336,-122.278,1440,6000,103,0
3,3.0,2240,10479,2.0,0,0,4,7,530,47.5529,-122.356,1530,5244,65,0
4,1.5,1770,5750,2.0,0,0,3,7,0,47.5621,-122.394,970,5750,68,0
3,2.25,1960,7414,1.0,0,0,3,7,470,47.2977,-122.374,1580,8038,31,0
3,3.25,2250,60548,1.0,0,0,3,9,0,47.4246,-122.014,2760,84070,10,0
4,3.0,2200,4466,2.0,0,0,3,7,0,47.7005,-122.339,1780,2250,47,0
5,2.0,1760,21562,1.0,0,1,3,8,200,47.7597,-122.263,2150,12676,56,0
3,3.0,3620,28064,2.0,1,4,5,10,1250,47.5516,-122.398,2550,34713,38,0
3,2.5,3200,35012,1.5,0,0,3,8,1100,47.4651,-121.993,2690,35100,50,0
2,1.0,970,12500,1.0,0,0,3,6,0,47.5102,-122.33,1280,6250,74,0
3,2.5,2760,17377,2.0,0,0,3,9,0,47.4929,-122.188,1940,8504,13,0
1,1.0,920,5000,1.0,0,3,4,7,0,47.6748,-122.352,1890,5000,109,0
4,2.25,3260,4640,2.0,0,0,5,9,900,47.6272,-122.312,3240,5800,108,0
4,2.0,1540,17859,1.0,0,0,3,6,0,47.5326,-122.032,1390,9688,51,0
5,2.75,2920,9163,1.0,0,0,4,8,1400,47.5668,-122.169,2250,9163,39,0
3,2.25,2080,2050,1.5,0,0,3,7,530,47.4199,-122.157,2080,2275,12,0
3,2.25,1920,9680,1.0,0,0,4,7,620,47.412,-122.195,1500,9516,54,0
3,1.5,1140,1069,3.0,0,0,3,8,0,47.6907,-122.342,1230,1276,10,0
3,2.0,2070,9000,1.0,0,0,4,7,620,47.3085,-122.376,1630,7885,46,0
3,3.25,2950,4446,2.0,0,0,3,9,500,47.5852,-122.391,1930,4255,14,0
4,1.0,1370,5339,1.5,0,0,4,6,0,47.5046,-122.3,1280,7048,67,0
3,2.0,2360,6145,1.0,0,0,3,8,0,47.3564,-122.198,2304,5880,4,0
2,1.5,900,5750,1.0,0,2,3,7,0,47.5623,-122.384,1300,1413,75,0
3,2.5,2090,4700,2.0,0,0,3,8,0,47.3724,-122.104,2740,5040,13,0
4,2.5,3220,4031,2.0,0,0,3,9,0,47.688,-122.163,3150,5083,13,0
3,1.75,1970,8200,1.0,0,0,3,7,700,47.4731,-122.327,1890,8348,51,0
2,1.0,810,7980,1.0,0,0,1,6,0,47.489,-122.337,1440,7980,87,0
3,3.25,2670,5108,2.0,0,2,3,9,0,47.5342,-121.866,2670,6500,15,0
4,2.5,1840,1562,2.0,0,0,3,7,440,47.5345,-122.364,1840,1766,11,0
4,2.75,2475,4000,2.0,0,0,3,7,0,47.3452,-122.21,2166,4000,1,0
3,3.25,2320,6744,2.0,0,0,3,9,390,47.7132,-122.293,1700,6744,1,0
2,1.0,960,6250,1.0,0,0,3,6,0,47.5491,-122.386,1350,6250,99,0
2,1.0,910,295772,1.0,0,0,3,5,0,47.3752,-122.11,2050,48351,62,0
4,2.25,1860,9576,1.0,0,0,3,7,460,47.3612,-122.284,1860,9576,53,0
4,2.0,1980,4500,2.0,0,0,4,7,0,47.6728,-122.379,1550,2541,105,0
4,2.5,3560,6187,2.0,0,0,3,9,0,47.5593,-122.016,3190,6981,12,0
3,2.25,1820,13362,1.0,0,0,3,8,600,47.5898,-122.052,2050,15000,38,0
10,5.25,4590,10920,1.0,0,2,3,9,2090,47.5861,-122.113,2730,10400,7,0
4,2.5,4600,67369,2.0,0,0,3,10,0,47.6417,-121.992,4600,67369,25,0
7,2.75,3410,4056,1.5,0,0,4,8,1280,47.6454,-122.316,2510,4056,109,0
4,2.5,3140,94525,2.0,0,0,4,8,860,47.4155,-122.163,1910,14300,38,0
3,2.25,1422,3677,2.0,0,0,3,7,0,47.3204,-122.178,1677,3677,3,0
3,1.75,2120,11340,1.0,0,3,4,7,1060,47.4109,-122.329,1830,8650,49,0
3,2.25,2120,13644,2.0,0,1,4,9,700,47.5574,-122.214,2950,17060,42,0
3,2.25,2490,8800,2.0,0,0,4,8,0,47.5666,-122.132,2690,10000,40,0
3,1.0,1010,8800,1.0,0,0,4,7,0,47.2761,-122.208,1550,7700,47,0
2,1.0,940,5000,1.0,0,0,3,7,0,47.7518,-122.279,1800,7400,65,0
4,2.75,3520,19200,1.0,1,4,4,9,1570,47.525,-122.393,2450,7000,64,0
2,2.0,1450,989,3.0,0,0,3,9,0,47.6354,-122.346,1490,1240,1,0
2,1.0,2120,6897,1.0,0,0,4,7,1060,47.5566,-122.278,1900,4462,92,0
4,2.5,1840,7800,1.0,0,2,3,8,600,47.7762,-122.384,2010,9100,43,0
5,2.5,3160,5635,2.0,0,0,3,9,0,47.5362,-122.067,3670,6087,12,0
4,2.5,3002,6042,2.0,0,0,3,8,0,47.4231,-122.186,2566,6390,11,0
4,3.5,1930,5400,1.5,0,2,3,7,0,47.5679,-122.409,1500,3340,95,0
4,1.5,2120,5000,2.0,0,0,4,8,0,47.6024,-122.296,1830,5000,115,0
3,1.0,1400,3538,1.0,0,0,3,7,600,47.5405,-122.27,1620,6331,62,0
5,2.0,1870,13970,1.0,0,0,4,7,750,47.5243,-122.042,1860,13970,46,0
4,2.5,3570,6218,2.0,0,0,3,9,0,47.7046,-122.123,3230,5972,1,0
2,1.0,1010,4320,1.0,0,0,5,7,0,47.6846,-122.317,1680,4320,91,0
4,4.0,3010,7221,2.0,0,0,3,10,0,47.5833,-121.97,3490,7518,11,0
3,1.0,1010,8848,1.0,0,0,4,7,0,47.2742,-122.299,1380,10650,47,0
3,1.5,980,7790,1.0,0,0,5,7,0,47.7141,-122.213,1390,7280,46,0
4,1.75,2260,19500,1.0,0,2,3,8,810,47.6555,-122.086,2980,19500,44,0
3,1.5,2060,15837,1.5,0,0,3,6,0,47.4819,-122.223,2190,8549,112,0
6,4.75,5770,16747,2.0,0,3,3,12,1270,47.5512,-122.11,4470,14571,17,0
3,1.0,1020,7650,1.0,0,0,3,7,0,47.7198,-122.352,1440,7650,75,0
5,2.75,2990,7200,2.0,0,0,3,8,0,47.4955,-122.16,2710,7620,18,0
3,2.0,1870,7080,1.0,0,0,4,7,660,47.7244,-122.179,1620,8000,46,0
4,2.5,1900,9775,1.0,0,0,5,7,0,47.6856,-122.168,1990,10500,48,0
4,2.5,3450,17400,1.5,0,0,4,9,1270,47.5969,-122.206,3770,19530,51,0
1,0.75,940,87120,1.0,0,0,3,6,0,47.7182,-121.956,1930,165528,71,0
6,3.25,3140,14923,2.0,0,0,3,10,0,47.5411,-122.133,2980,10758,24,0
2,1.75,1530,3503,1.0,0,1,4,7,700,47.6368,-122.371,1280,1531,99,0
3,2.5,2130,8022,2.0,0,0,3,8,0,47.7252,-122.106,2130,7605,30,0
4,1.0,1210,6380,1.5,0,0,3,7,0,47.6924,-122.321,1340,6380,79,0
4,2.5,2900,23488,2.0,0,0,3,9,0,47.6726,-122.03,2900,34589,23,0
4,2.5,2700,9320,2.0,0,0,4,8,0,47.6861,-122.198,2120,8056,21,0
2,1.0,1030,6000,1.0,0,0,2,7,200,47.5291,-122.268,1770,5000,64,0
3,1.0,960,9624,1.0,0,0,3,7,0,47.7758,-122.301,1540,9624,62,0
4,2.5,2890,6322,2.0,0,0,3,8,0,47.3494,-122.044,2380,5738,4,0
4,2.5,2960,10760,2.0,0,0,3,9,0,47.5677,-122.013,2480,9528,28,0
4,1.75,1260,3880,1.0,0,0,5,7,400,47.687,-122.391,1000,3880,97,0
3,2.25,1620,1057,3.0,0,0,3,8,80,47.5396,-122.026,1390,942,6,0
4,2.0,1960,7560,1.0,0,0,5,7,800,47.4081,-122.178,1950,7560,37,0
3,2.5,2320,5284,2.0,0,0,3,8,0,47.591,-122.017,2320,4383,11,0
5,1.0,2230,16800,1.5,0,3,4,7,530,47.5161,-122.395,2730,18400,92,0
2,1.0,1670,6212,1.0,0,0,4,7,0,47.7152,-122.282,1670,7272,68,0
3,1.0,1200,8514,1.0,0,0,3,7,0,47.2043,-122.008,1210,8985,56,0
4,2.5,3340,123600,2.0,0,0,3,10,0,47.6101,-121.955,3730,123600,10,0
4,1.75,1770,9011,1.0,0,0,5,7,720,47.3646,-122.076,1410,8530,32,0
4,2.5,3040,7200,2.0,0,0,3,9,0,47.7747,-122.366,2360,8245,7,0
3,2.0,2560,216777,1.0,0,0,3,8,0,47.295,-122.086,2360,108463,29,0
3,2.5,2550,45254,2.0,0,0,3,9,0,47.6498,-121.964,2190,49222,14,0
3,2.0,1320,7625,1.0,0,0,3,7,0,47.3635,-122.045,1420,7500,28,0
3,2.5,1650,4648,2.0,0,0,3,8,0,47.5968,-122.015,1800,5637,14,0
3,1.75,1810,21138,1.0,0,0,4,7,570,47.4674,-122.178,1850,12200,38,0
3,2.5,1040,1032,3.0,0,0,3,7,0,47.6673,-122.377,1290,1275,8,0
